Country,Year,ModalSplit_VehicleType,ModalSplit_ModalSplitKm,ModalTransportToGDP_GDP,RailwayLength_RailwayLengthKm,RailwayTransport_RailwayTransportKm,AirTransport_AirTransportKm,MotorwayNetwork_Unit,MotorwayNetwork_MotorwayLengthKm,RailwayNetwork_RailwayLengthKm,RoadTrafficDeaths_TypeOfRoad,RoadTrafficDeaths_Unit,RoadTrafficDeaths_RoadTrafficDeaths,MotorwayLength_TypeOfRoad,MotorwayLength_LengthOfMotorways
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,RD_EUR,3756.0
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1206.0,MWAY,3673.91
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1206.0,RD_EUR,3756.0
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,MWAY,3673.91
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,RD_EUR,3756.0
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,RD_URB,NR,1000.0,MWAY,3673.91
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,RD_URB,NR,1000.0,RD_EUR,3756.0
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.6,MWAY,3673.91
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.6,RD_EUR,3756.0
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,TOTAL,NR,2337.0,MWAY,3673.91
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,TOTAL,NR,2337.0,RD_EUR,3756.0
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.8,MWAY,3673.91
UK,2009,TRN_BUS_TOT_AVD,13.0,103.8,15754.0,52765.0,198533970.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.8,RD_EUR,3756.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,NR,112.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,NR,112.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,RT,0.2,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,RT,0.2,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,NR,1196.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,NR,1196.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,RT,1.9,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,RT,1.9,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,NR,597.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,NR,597.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,RT,1.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,RT,1.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,NR,1905.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,NR,1905.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,RT,3.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,RT,3.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,NR,112.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,NR,112.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1196.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1196.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,NR,597.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,NR,597.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,NR,1905.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,NR,1905.0,RD_EUR,3792.0
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.0,MWAY,3671.81
UK,2010,BUS_TOT,6.2,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,NR,112.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,NR,112.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,RT,0.2,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,RT,0.2,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,NR,1196.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,NR,1196.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,RT,1.9,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,RT,1.9,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,NR,597.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,NR,597.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,RT,1.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,RT,1.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,NR,1905.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,NR,1905.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,RT,3.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,RT,3.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,NR,112.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,NR,112.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1196.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1196.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,NR,597.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,NR,597.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,NR,1905.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,NR,1905.0,RD_EUR,3792.0
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.0,MWAY,3671.81
UK,2010,CAR,86.3,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,NR,112.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,NR,112.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,RT,0.2,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,RT,0.2,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,NR,1196.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,NR,1196.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,RT,1.9,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,RT,1.9,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,NR,597.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,NR,597.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,RT,1.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,RT,1.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,NR,1905.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,NR,1905.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,RT,3.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,RT,3.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,NR,112.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,NR,112.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1196.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1196.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,NR,597.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,NR,597.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,NR,1905.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,NR,1905.0,RD_EUR,3792.0
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.0,MWAY,3671.81
UK,2010,TRN,7.5,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,NR,112.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,NR,112.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,RT,0.2,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,MWAY,RT,0.2,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,NR,1196.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,NR,1196.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,RT,1.9,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_RUR,RT,1.9,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,NR,597.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,NR,597.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,RT,1.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,RD_URB,RT,1.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,NR,1905.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,NR,1905.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,RT,3.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM,114.0,365.0,TOTAL,RT,3.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,NR,112.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,NR,112.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,MWAY,RT,0.2,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1196.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,NR,1196.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_RUR,RT,1.9,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,NR,597.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,NR,597.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,RD_URB,RT,1.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,NR,1905.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,NR,1905.0,RD_EUR,3792.0
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.0,MWAY,3671.81
UK,2010,TRN_BUS_TOT_AVD,13.7,100.0,15884.0,55831.0,192887730.0,KM_TKM2,8.0,365.0,TOTAL,RT,3.0,RD_EUR,3792.0
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,MWAY,NR,84.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,MWAY,RT,0.1,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_RUR,NR,1086.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_RUR,RT,1.7,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_URB,NR,632.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_URB,RT,1.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,TOTAL,NR,1802.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,TOTAL,RT,2.8,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,MWAY,NR,84.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,MWAY,RT,0.1,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,RD_RUR,NR,1086.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,RD_RUR,RT,1.7,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,RD_URB,NR,632.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,RD_URB,RT,1.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,TOTAL,NR,1802.0,MWAY,3732.52
UK,2012,BUS_TOT,5.8,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,TOTAL,RT,2.8,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,MWAY,NR,84.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,MWAY,RT,0.1,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_RUR,NR,1086.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_RUR,RT,1.7,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_URB,NR,632.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_URB,RT,1.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,TOTAL,NR,1802.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,TOTAL,RT,2.8,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,MWAY,NR,84.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,MWAY,RT,0.1,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,RD_RUR,NR,1086.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,RD_RUR,RT,1.7,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,RD_URB,NR,632.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,RD_URB,RT,1.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,TOTAL,NR,1802.0,MWAY,3732.52
UK,2012,CAR,86.1,98.0,16195.0,60783.0,203067000.0,KM_TKM2,9.0,358.0,TOTAL,RT,2.8,MWAY,3732.52
UK,2012,TRN,8.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,MWAY,NR,84.0,MWAY,3732.52
UK,2012,TRN,8.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,MWAY,RT,0.1,MWAY,3732.52
UK,2012,TRN,8.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_RUR,NR,1086.0,MWAY,3732.52
UK,2012,TRN,8.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_RUR,RT,1.7,MWAY,3732.52
UK,2012,TRN,8.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_URB,NR,632.0,MWAY,3732.52
UK,2012,TRN,8.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,RD_URB,RT,1.0,MWAY,3732.52
UK,2012,TRN,8.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,TOTAL,NR,1802.0,MWAY,3732.52
UK,2012,TRN,8.1,98.0,16195.0,60783.0,203067000.0,KM,116.0,358.0,TOTAL,RT,2.8,MWAY,3732.52
